1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
mADT-9.tsv	3.95016951825278	0.228652527004652	6.64669242292833	14.4287629109832	6.00015769139793	4.94362532523851	0.0473074193802728	2.23133328076953	1.98691161397146	31.5777024363321	0.00788456989671213	0.283844516281637	1.32460774264764	0.433651344319167	16.3052905464007	8.52322005834582	1.08018607584956
mADT-39.tsv	8.97079798813903	0.322798588694542	4.95458298926507	22.5358456572329	4.10629832595151	4.79693716687936	0	5.54012461526912	4.48915246603108	11.0352075669995	0.0150138878462578	0	0.00750694392312889	1.94429847609038	23.939644170858	6.98145784850987	0.360333308310187
mADT-10.tsv	0.77457264957265	1.78952991452991	6.41025641025641	19.1573183760684	1.71607905982906	4.56063034188034	0.00667735042735043	11.0643696581197	2.55074786324786	9.76896367521367	0.0133547008547009	0	0.113514957264957	0.0200320512820513	33.3400106837607	7.47863247863248	1.23530982905983
mADT-28.tsv	1.29788570232363	0.0767566813202149	5.12176400809434	25.4622845579513	5.24736585025469	5.74279533877608	0	9.55271788430675	8.4292791849836	4.91940548461377	0.0139557602400391	0	0.0418672807201172	0.111646081920313	28.5116181703998	5.32412253157491	0.14653548252041
mADT-45.tsv	0.218422836484146	0.158168260902312	13.8585523838216	27.9731867138661	4.40611583942156	11.0491827973187	0	9.55035022972057	1.85282819914137	12.2844015967463	0.0150636438954583	0	0.00753182194772915	0.00753182194772915	13.0752429012578	5.2948708292536	0.248550124275062
mADT-16.tsv	6.45453050485118	0.337115605985858	5.24584772241408	17.3080085512251	0.970235158691005	16.7735569807597	0.0082223318533136	8.84722907416543	2.03913829962177	7.63032395987502	0.0164446637066272	0.041111659266568	0.123334977799704	0.41111659266568	20.4982733103108	11.2892616345996	2.00624897220852
mADT-11.tsv	0.829255029907559	0.0407830342577488	10.8075040783034	18.3387710712344	3.41218053289831	12.126155519304	0	18.6378466557912	2.55573681348559	7.7215878194671	0	0	0	0.0135943447525829	20.2963567156063	4.90755845568244	0.312669929309407
mADT-12.tsv	9.63256076879593	0.0791407574901074	4.48841153193895	18.1345392877332	5.2119841718485	14.1322781232335	0	19.4120972300735	1.7071791972866	6.76088185415489	0	0	0	0.542679479932165	16.0090446579989	3.34652345958168	0.542679479932165
mADT-31.tsv	1.5366507552475	15.8242333093572	2.7463545412934	22.0493036029556	1.27509317988622	5.05460014385667	0	11.6654678611129	7.10782711044269	3.2367749950958	0.150395605832734	0.0326946969201595	0.00653893938403191	7.09474923167462	14.6145295233113	7.12744392859478	0.477342575034329
mADT-38.tsv	1.74529588219253	14.3509680938097	2.91791655304063	21.618489228252	4.13144259612762	3.65421325334061	0	9.55822197982002	3.30651758931006	5.6653940550859	0.0136351240796291	0.299972729751841	0.0204526861194437	2.84292337060267	16.8666484865012	11.7534769566403	1.25443141532588
mADT-21.tsv	18.0573898427182	1.75891463561052	1.45875855444831	14.3774762876696	2.54532356825549	4.42430063633089	0	5.4328250690359	5.8410373394165	11.3819185976708	0.0240124864929763	0.0960499459719054	0	6.23124024492736	17.6251650858446	9.73106015127866	1.01452755432825
